v1,v2,,,
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,,,
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",,,
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,,,
ham,Great! So what attracts you to the brothas?,,,
ham,Then we wait 4 u lor... No need 2 feel bad lar...,,,
ham,Thanks for looking out for me. I really appreciate.,,,
ham,Yup ok thanx...,,,
spam,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",,,
ham,Did u got that persons story,,,
ham,"Dear relieved of westonzoyland, all going to plan this end too!",,,
ham,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,,,
ham,He also knows about lunch menu only da. . I know,,,
ham,"K, wat s tht incident?",,,
ham,Mum ask Ì_ to buy food home...,,,
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,,,
ham,U sure u can't take any sick time?,,,
spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub,,,
ham,Yes i have. So that's why u texted. Pshew...missing you so much,,,
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",,,
ham,"Sounds good, keep me posted",,,
ham,Are you ok. What happen to behave like this,,,
ham,Just got up. have to be out of the room very soon. Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,,,
ham,Thts god's gift for birds as humans hav some natural gift frm god..,,,
ham,Ok. There may be a free gym about.,,,
ham,"Received, understood n acted upon!",,,
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,,,
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,,,
ham,Noice. Text me when you're here,,,
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,,,
ham,Moji just informed me that you saved our lives. Thanks.,,,
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",,,
ham,Do we have any spare power supplies,,,
ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,,,
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,,,
ham,In which place do you want da.,,,
ham,Haha... Hope Ì_ can hear the receipt sound... Gd luck!,,,
ham,So what u doing today?,,,
ham,Pandy joined 4w technologies today.he got job..,,,
ham,Hi:)did you asked to waheeda fathima about leave?,,,
ham,Ok lor but not too early. Me still having project meeting now.,,,
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,,,
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,,,
ham,Happy new year. Hope you are having a good semester,,,
ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",,,
ham,You also didnt get na hi hi hi hi hi,,,
spam,"Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",,,
ham,Nt joking seriously i told,,,
ham,"Aight, I'll hit you up when I get some cash",,,
spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,,,
ham,Going to take your babe out ?,,,
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",,,
ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",,,
ham,U guys never invite me anywhere :(,,,
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,,,
ham,Oh k.k..where did you take test?,,,
ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,,,
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,,,
ham,Is she replying. Has boye changed his phone number,,,
ham,"Alright, I'll head out in a few minutes, text me where to meet you",,,
ham,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",,,
ham,None of that's happening til you get here though,,,
ham,Long beach lor. Expected... U having dinner now?,,,
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,,,
ham,Bring home some Wendy =D,,,
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,,,
ham,Just got outta class gonna go gym.,,,
ham,Are you up for the challenge? I know i am :),,,
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,,,
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,,,
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",,,
ham,One of best dialogue in cute reltnship..!! \Wen i Die," Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8""",,
ham,Ok. No wahala. Just remember that a friend in need ...,,,
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,,,
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",,,
ham,LMAO where's your fish memory when I need it?,,,
ham,How come?,,,
ham,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""",,,
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",,,
ham,Ok I'm gonna head up to usf in like fifteen minutes,,,
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",,,
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,,,
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,,,
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,,,
ham,I don't think he has spatula hands!,,,
ham,K I'll call you when I'm close,,,
ham,Tension ah?what machi?any problem?,,,
ham,Am only searching for good dual sim mobile pa.,,,
ham,Where did u go? My phone is gonna die you have to stay in here,,,
ham,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",,,
ham,Im just wondering what your doing right now?,,,
ham,On the road so cant txt,,,
ham,Wake me up at  &lt;#&gt;  am morning:),,,
ham,Thats cool. How was your day?,,,
ham,I want to be there so i can kiss you and feel you next to me,,,
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,,,
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,,,
ham,What class of  &lt;#&gt;  reunion?,,,
ham,Hows the champ just leaving glasgow!,,,
ham,"Ah, well that confuses things, doesnÛ÷t it?",,,
spam,You have 1 new message. Please call 08715205273,,,
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,,,
ham,Dunno lei he neva say...,,,
ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,,,
ham,Am not interested to do like that.,,,
ham,"Text me when you get off, don't call, my phones having problems",,,
ham,Me too! Have a lovely night xxx,,,
ham,Ya just telling abt tht incident..,,,
ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",,,
spam,You are a winner U have been specially selected 2 receive å£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,,,
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,,,
ham,I will treasure every moment we spend together...,,,
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,,,
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",,,
ham,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,,,
spam,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",,,
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",,,
spam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,,,
ham,"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\""""",,,
ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,,,
ham,Today am going to college so am not able to atten the class.,,,
ham,What you need. You have a person to give na.,,,
ham,I've reached sch already...,,,
ham,I think the other two still need to get cash but we can def be ready by 9,,,
ham,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,,,
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,,,
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,,,
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,,,
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,,,
ham,Once free call me sir. I am waiting for you.,,,
ham,ÌÏ log off 4 wat. It's sdryb8i,,,
spam,Dear Subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,,,
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",,,
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",,,
ham,S.i think he is waste for rr..,,,
ham,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\""""",,,
spam,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",,,
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,,,
ham,"I prefer my free days... Tues, wed, fri oso can... ÌÏ ask those workin lor...",,,
ham,"And very importantly, all we discuss is between u and i only.",,,
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.,,,
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",,,
ham,You'll never believe this but i have actually got off at taunton. Wow,,,
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,,,
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),,,
ham,Do Ì_ noe if ben is going?,,,
spam,PRIVATE! Your 2003 Account Statement for 078,,,
ham,Me i'm not workin. Once i get job...,,,
ham,Unlimited texts. Limited minutes.,,,
ham,When are you guys leaving?,,,
ham,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,,,
ham,Thats cool princess! I will cover your face in hot sticky cum :),,,
ham,Hi.what you think about match?,,,
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,,,
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",,,
